hgnc_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl,entrez
TRAPPC11,2682.84728725417,-0.0795489583883516,0.173709977605983,-0.457941216069859,0.646994674551754,0.83209574147993,ENSG00000168538,60684
TRIM16,633.493299836475,-0.192447208162908,0.197937582033461,-0.972262094877843,0.330920176047274,0.601617480960446,ENSG00000221926,147166
TRIM27,2491.72465019576,-0.00113532015939456,0.145322475912073,-0.00781241960177916,0.993766654424856,0.99721419467553,ENSG00000204713,5987
TRIM33,5762.79211609673,-0.0913069663228298,0.139629759390329,-0.653921962778617,0.513162083336313,0.746740826566964,ENSG00000197323,51592
TRIQK,1220.28460771164,-0.00544780354838235,0.23264135829667,-0.0234171756400905,0.98131750458311,0.991427719411715,ENSG00000205133,286144
TRPV1,20.5297050092425,-0.160187128601703,0.559794883677675,-0.286153255902099,0.774760743751606,0.898868447002322,ENSG00000196689,7442
TRPV3,29.6033313063546,0.414769517211019,0.773381335718,0.53630660329545,0.591746667672718,0.800292937285079,ENSG00000167723,162514
TSG101,1738.28876696806,0.0726788644130351,0.162776200429946,0.44649564384146,0.655239258563154,0.836848546631625,ENSG00000074319,7251
TSPAN2,298.364119020885,-0.504206443350431,0.741398335719909,-0.680074959786414,0.49645699864335,0.735500346005048,ENSG00000134198,10100
TTC19,1957.10058659722,0.0109949531662225,0.238954633269061,0.0460127222301744,0.963300109776879,0.984372170051893,ENSG00000011295,54902
TTC39A,45.7546466723044,-1.58120088838825,0.569315981779458,-2.77736957857047,0.00548008279909348,0.0591126567751306,ENSG00000085831,22996
TTC8,1001.82087855888,0.932194291251359,0.450858999226485,2.06759606185232,0.0386780227151504,0.193357205430543,ENSG00000165533,123016
TVP23C,284.900392211522,-0.416773988534054,0.296286475852455,-1.40665883359995,0.159528578223328,0.41559013491926,ENSG00000175106,201158
UAP1,1191.65918848321,0.174731403444806,0.233068494265868,0.74969979960262,0.453435528260088,0.702977625997266,ENSG00000117143,6675
UBE2N,4235.70723008501,-0.107677030239611,0.240944065592193,-0.446896378107351,0.654949879198447,0.836708661061084,ENSG00000177889,7334
UBE2Q2L,20.3497169148408,-0.0874951039292621,0.731132091642635,-0.119670720146734,0.904743995575638,0.960474809209063,ENSG00000259511,100505679
UBE2Z,2245.04027510184,0.0677660101250181,0.192681485986089,0.35169964451027,0.725063527192951,0.873733074174649,ENSG00000159202,65264
UBFD1,4352.04812737897,0.0314667985294645,0.175575661051087,0.179220732196524,0.857764385337815,0.93949856353018,ENSG00000103353,56061
UEVLD,788.343802784407,0.277766762830633,0.368378865332871,0.754024698402933,0.450834391332828,0.701080034921383,ENSG00000151116,55293
UHMK1,2502.61273742694,0.180315245822532,0.235405293435447,0.765977872421879,0.443689468528443,0.695547283501683,ENSG00000152332,127933
UNC5C,2769.90356493227,-0.0727381253217604,0.516115650935308,-0.140933771703966,0.887922262442925,0.953770232909545,ENSG00000182168,8633
USP31,1747.78669568564,-0.155958793373706,0.178864340083184,-0.871938997461282,0.383241657621157,0.64761476719351,ENSG00000103404,57478
USP7,4521.22177088201,0.126112794443733,0.166985214187136,0.755233300490916,0.450109011206753,0.700723625466704,ENSG00000187555,7874
VAMP2,883.197003170876,-1.04200397558913,0.365221522981173,-2.85307384702749,0.0043298558418482,0.0511712196129978,ENSG00000220205,6844
VANGL1,491.933671285558,0.435339053740332,0.288457834024414,1.50919476745252,0.131249017009182,0.374990419292667,ENSG00000173218,81839
VANGL2,2307.94900582627,0.537931509109061,0.239536461941247,2.24571868829308,0.0247220323692407,0.149701084499732,ENSG00000162738,57216
VSTM2A,3227.33574098368,-0.748710281716963,0.586726687438333,-1.27608015409331,0.201927186286132,0.468832213849544,ENSG00000170419,222008
VWA3A,551.456504708699,2.81620189762724,0.659083057600806,4.2729089530518,1.92939252300024e-05,0.000959882892312763,ENSG00000175267,146177
WDR70,1117.77658517916,0.0687014435272245,0.148503771209556,0.462624234843697,0.643633734296768,0.830417422670667,ENSG00000082068,55100
WDR77,678.79067030179,0.0643341904301443,0.16552622474887,0.388664639260333,0.697524243471251,0.858827938632854,ENSG00000116455,79084
WIPF2,1342.22900126154,-0.373967742692004,0.135226694899373,-2.76548756124142,0.00568377726919528,0.0606469330137299,ENSG00000171475,147179
WRNIP1,1613.2249343625,0.0970041894270976,0.202123586827073,0.479925133676207,0.631280628815722,0.823625301139474,ENSG00000124535,56897
WTAP,2957.7416877138,0.187264762177848,0.144902618140189,1.29234905884637,0.196236289568735,0.462820974677799,ENSG00000146457,9589
WWC2,1397.98969209445,0.489568848851606,0.42117437975753,1.16238990874386,0.245077120468097,0.517292995270694,ENSG00000151718,80014
YOD1,1444.57188100435,-0.175704254437827,0.1742127833345,-1.00856120357404,0.31318512143579,0.585074086183794,ENSG00000180667,55432
ZBTB10,4085.25392104504,0.0897133670626133,0.180987463375501,0.495688294589122,0.620114346920273,0.815632401281234,ENSG00000205189,65986
ZC3H12C,2661.09379299182,-0.288054939090054,0.162118372701083,-1.77681859428218,0.0755980915188964,0.279261924808559,ENSG00000149289,85463
ZC3H14,3594.57786270031,0.356561027185337,0.24954385192323,1.42885117961163,0.153047011891946,0.40598688119917,ENSG00000100722,79882
ZCCHC4,349.153689532162,0.0472759732896392,0.195158392184858,0.242244121609991,0.808591008831714,0.914294301733655,ENSG00000168228,29063
ZDHHC13,902.169326647235,-0.303245472512081,0.235409095635533,-1.28816378863107,0.197688954251948,0.464123127557674,ENSG00000177054,54503
ZKSCAN3,579.778685390037,-0.214021322703236,0.18367377653708,-1.16522525282769,0.243927826258353,0.516420098527791,ENSG00000189298,80317
ZKSCAN4,387.599937293047,0.198819384166007,0.215875904159154,0.920989236572822,0.357056046547853,0.624883045703098,ENSG00000187626,387032
ZKSCAN8,2098.49364334642,-0.058612966408495,0.2622676687489,-0.223485291527154,0.823157829328487,0.922040897186554,ENSG00000198315,7745
ZNF165,119.095997285729,-0.463043608273084,0.321198600886715,-1.44161153565049,0.149411992327131,0.401142209516364,ENSG00000197279,7718
ZNF184,988.195288099827,-0.0157971251001463,0.162453566784512,-0.0972408634222264,0.922535117474035,0.967979844888785,ENSG00000096654,7738
ZNF204P,116.276197157501,-2.2941454942157,0.799341175882591,-2.87004543670933,0.00410412819838292,0.0493389393494555,ENSG00000204789,7754
ZNF311,78.0270993227971,-0.445473321872598,0.82964226554524,-0.536946272354909,0.591304727014187,0.7999231830335,ENSG00000197935,282890
ZNF391,137.542278551855,-0.93526619364575,0.464316174749225,-2.01428734235003,0.0439793741196874,0.208074768954961,ENSG00000124613,346157
ZNF451,6011.92250170226,-0.156356679952316,0.154277229290089,-1.01347866222252,0.31083158307894,0.5826745558934,ENSG00000112200,26036
ZNF704,5226.06513286373,-0.21752117441716,0.277101407709754,-0.7849876195685,0.432460827421297,0.686723329642879,ENSG00000164684,619279
ZSCAN12,897.64502038951,-0.170303221508128,0.253168041704789,-0.672688465579369,0.501145507209532,0.73908918225029,ENSG00000158691,9753
ZSCAN12P1,39.0602605208003,-0.502297774666041,0.391990040059872,-1.28140443208537,0.200051648222366,0.466261260273507,ENSG00000219891,221584
ZSCAN16,429.587260662839,0.04637368741933,0.213147467796601,0.217566213188996,0.827767111830709,0.924585396350115,ENSG00000196812,80345
ZSCAN16-AS1,150.317771958864,0.235727986499113,0.25462757985846,0.925775544935656,0.354562638659787,0.622668983796005,ENSG00000269293,100129195
ZSCAN23,670.249994787261,0.134199937733726,0.175620061046673,0.764149248860932,0.444778306444026,0.696299340720074,ENSG00000187987,222696
ZSCAN31,318.000451059187,0.497578978840994,0.259308951905765,1.91886541202719,0.0550013689378415,0.236028478528737,ENSG00000235109,64288
ZSCAN9,1349.24201707308,-0.0515372551061887,0.260961808965428,-0.197489645364224,0.843444383681494,0.932673927495048,ENSG00000137185,7746
ZSWIM7,367.871115850367,0.20461682717809,0.301950375248365,0.677650514624415,0.49799330936401,0.736500013992105,ENSG00000214941,125150
ZZEF1,2895.89515876776,-0.206536692929832,0.20052745938205,-1.02996713550504,0.303025433336425,0.575379785446207,ENSG00000074755,23140
